#1_id	#2_content	#3_label
TRAIN_938	#العرب_بيتابعوا_بعض التعرف على لهجات وتبادل الثقافات ايشي كثير حلو . .	pos
TRAIN_1301	كان تبي ( مواصلي ) مية هلا بك ! وكان تبي مفارقي أسلم وسلم . . !	neut
TRAIN_740	ندرس يوم كامل عشان ورقه بوساعه تمصخرنا 🙌	neg
TRAIN_768	ㅤ ㅤ الصمت أدب ومعاندك ب الخطا عيب وشيمتك . عن . زلة . رفيقك . جماله ㅤ	neut
TRAIN_1389	مقتل مدير شرطة التواهي في عدن بعد اشتباكات مسلحة #عاصفة_الحزم #اليمن	neg
TRAIN_1284	كان غناتي يوم كلن له غناه . . هذا مكانه ولا يجي بعده أحد !	pos
TRAIN_1367	كم من مشهور في الأرض مجهول في السماء ! وكم من مجهول في الأرض معروف في السماء . . ! فالمعيار بالتقوى وليس بالأقوى . ! #ZDRSEDK4	neut
TRAIN_120	بكره صيام يوم عرفه محدش ينسي : - )	neut
TRAIN_679	USER احط الشطة بمكوتك عشان ترتاح يعني ياخي استح وأخجل على وجهك يالغالي الحبيب	neg
TRAIN_467	كل ماجابت الذكرى ليالي الوصل رحت في عالم الاحزان مما جرى اختلفنا وكان الهجر مما حصل سرت سيري قدم والخل يرجع ورى	neg
TRAIN_977	هناك أمور تبعثر الانسان ويعيد معها اكتشاف نفسه وينشأ شخصا جديدا . . كالتوبه والغربه والحب .	pos
TRAIN_7	من غير كسوف قلتي انا عشقاك انا بعترف بهواك دا انا من زمان ريداك تبقي حبيب عمري 3	pos
TRAIN_988	أنت عبارة عن طفل ضعيف ونحس لأنك قدمت في توقيت خاطيء تماما بمكان فادح الخطأ . أباك شخص وضيع وصفيق ماثل أمامي الآن . ستندم أيها الغبي .	neg
TRAIN_341	نفسي افهم كيف البني ادم بقدر يكون هالقد بشع من جواا 😷	neg
TRAIN_1111	USER لعنه الله عليههم . قررت اطلع جده عشان أدعسه . احد يعرف مكانه … !	neg
TRAIN_960	عم بعاني من شوية حياة بمشاكلي 😊	neg
TRAIN_705	USER ولا انا لكن للصحك مو اكثر 📔	pos
TRAIN_302	فيصل الشبول : جميع مؤسسات الاعلام التقليدي الاردني في تراجع والسؤال الى اين سيصل هذا التراجع	neg
TRAIN_663	حسبي الله لا إلٰه إلا هو عليه توكلت وهو رب العرش العظيم	neut
TRAIN_463	مادري ليش آذآ شفت احد نآيم احسه مسكين ! !	neut
TRAIN_168	( قل يا أيها الكافرون لا أعبد ما تعبدون ولا أنتم عابدون ما أعبد ولا أنا عابد ما عبدتم ولا انتم عابدون ما أعبد لكم دينكم و لي د …	pos
TRAIN_249	قبل غالب كل يوم نسمع التويجري يسقط على الاتحاد السعودي وقبله الفراج يستضيف المتهمين بفساد المنتخب #غالب_يتهم_ادارة_المنتخب_بالفساد	neg
TRAIN_721	ايه احبك لا تشكك في غلاك واقسم اني غير شخصك ماهويت دام قلبي باع غيرك واشتراك حالفن ماانسى غرامك ماحييت . ! ♡	pos
TRAIN_616	متوقع إعتدال ونشاط رياح الشمال الغربي ويكون معظم الغبار في البر واخف في الضواحي اليوم وحتى عطلة نهاية الأسبوع مع إعتدال …	neut
TRAIN_1317	ودي أضمك بصدري لا خذاني سكوتي لين . . ما يدخل كلامي داخلك ، وتقوله !	neut
TRAIN_976	لايوجد اسوء من فقدان الروح والعيش فقط بجسد وحيد EHAP	neg
TRAIN_362	اعلناها #انتفاضه_ثالثه فلسطين تنتفض . . والغضب الساطع قادم	neg
TRAIN_465	#تعلمت_في_أمريكا لاتوقع على اي ورقة دون ان تعرف مضمونها ١٠٠ ٪ لو اللي معطيك إياها اقرب الناس لك . فالقانون لا يحمي المغفلين .	neut
TRAIN_42	مفيش احسن من انك تبقي محترم . . الاحترام حلو مفيش كلام #	pos
TRAIN_260	ينجرح قلبي عليك و عزتيء له وحالتي لو غبت عني . . لک عليھاا صااحبي اسمع ؤ مالك ف الطؤيله لو ورى فرقاك فرحه . . ماا ابيھاا . . 🌹	pos
TRAIN_450	يبعث الله لك من يأخذ بقلبك الى الطريق الصحيح ، إنسان يفسد في عينك كل البشر ماعداه .	pos
TRAIN_651	اشهد ان لا إله إلا الله واشهد ان محمد رسول الله اصبحنا واصبح الملك لله ولا إله إلا الله وحده لاشريك له له الملك وله الحمد وهو على كل شي قدير	neut
TRAIN_67	- إتخذيه حبيبا ، ذلك الذي ينظر إليك وكأنك ساحر ❤	pos
TRAIN_911	#مجزرة_الدفاع_الجوي أعظم الله أجر شعبنا المصري . . من #غزة	neg
TRAIN_756	لن تموت جوعا . . إذا كنت تعرف الموت حقا ستموت جهلا . .	neg
TRAIN_1349	فردوسك يآرب هو المنى وغآيۃ اللھفآت 💕 '	pos
TRAIN_403	USER طيب ادعيلي بما انك قاعدة وفاضية . . علي عﻻجية حبيبة الجماهير بكرة : (	neut
TRAIN_40	أخطر الأضرار التي يمكن أن تصيب الإنسان هو ظنه السيء بنفسه .	pos
TRAIN_812	الف الف مبروك لكل جماهير الزعيم 💙 💙	pos
TRAIN_889	USER عزيزتي كيفي ظهورهن بالفيديو هذا بروحه شي منبوذ ناهيك عن الكلام الاي قالوه	neg
TRAIN_423	بلاد العرب أوطاني . . من إسبانيا لإيطاليا #للأسف . .	neg
TRAIN_713	عزيتهم لأنهم : ( ربع وأصحاب ) وتضايقوا من فرحتي وأهملوني ! أسباب خلتهم كذا أو بلا أسباب طاحوا وصعبه يرجعون ل عيوني !	neg
TRAIN_186	عزيزي ولي أمر الطالب 🌹 : نرجو تعاونك معنافي حث أبنائنا الطلاب على المواظبة والحد من الغياب لتجنب الحسم	pos
TRAIN_1369	وبدونك الحياة تشبه بجحيمها معسكر التعذيب غونتانامو ، بعد إذ كانت شبيهة بالحدائق المعلقة والمكتبات معك .	neg
TRAIN_392	حلو تفكر حالك انك عارف . . بس انت مش عارف اشي . .	neg
TRAIN_753	شافوها مهيوسه من اول وهاسوها زياده	neut
TRAIN_1047	إن داهمك هم يهد الجبال تذكر : أرحنا بالصلاة يابلال	pos
TRAIN_1091	السرير بالشتاء له جاذبيه خاصه 🚶	pos
TRAIN_50	رنووشه ف المسلسل اسمها الصحفيه عبير البكري . . يعني اخت الظالط جلال البكري #رنا_سماحه_ازمه_نسب	neut
TRAIN_1197	#مخلوقات_مخنزه اللي تكون مثاليه قدامك وتنصحك ب أشياء و هي خلفك تسوي عكس هذا كله و ب الأخر تطلعين أنتي المثاليه وهي المخنزه 😒	neg
TRAIN_688	امك معي ما فات من فرحتي شيء . . يكفي من الارزاق شوفة عيونك ❤️	pos
TRAIN_141	ﻋﻤﺎﻝ ﺑﺘﺪﻭﺭ ﻋﻠﻲ ﻧﻔﺴﻚ . . ﻓﻲ ﻣﺮﺍﻳﺔ ﺍﻟﺤﻠﻢ ﺍﻟﻤﻜﺴﻮﺭ ﻣﺶ ﻻ ﻗﻲ ﺣﻮﺍﺭ ﻣﻤﻜﻦ ﻳﺘﻘﺎﻝ . . ﻣﺶ ﻗﺎﺩﺭ ﺗﻬﺮﺏ ﻡ ﺍﻟﺪﻭﺭ !	neg
TRAIN_1281	ﻓﻲ ﺫﻣﺘﻲ ﺫﻣﮧ ﻮ ﺫﻣﮧ ﻣﻊ ﺁﻟﺬﻣﮧ ﻳﺂﺣﺒﮧ ﺁﻧﮧ ﺑ ﻗﻠﺒﻲ ( ﻮ ﺁﻟﻐﻶ ﺟﺂﺭﻱ♡ ) USER	pos
TRAIN_837	USER كلام طيب بدر ماقصرت كفيت ووفيت	pos
TRAIN_434	USER منا بدي انقل من ديالا ، الامتحان بالتواتر 😂 😂	pos
TRAIN_610	مشتاقلك موت يلي طول غيابك ♥ !	pos
TRAIN_236	🍃 🌟 ❤️ ﺻﺪﻳﻘﻚ ﻳﺘﻐﻴﺮ ، ﺃﻧﺖ ﺗﺘﻐﻴﺮ ، ﻓﺼﻮﻝ ﺍﻟﺴﻨﺔ ﺗﺘﻐﻴﺮ ، ﻭﺣﺘﻰ ﺍﻟﺘﺎﺭﻳﺦ ﻳﺘﻐﻴﺮ ، ﻟﺬﻟﻚ ﻻ ﺗﺘﻌﺠﺐ ﻣﻦ ﺭﺣﻴﻞ ﺃﺣﺪﻫﻢ ﺃﻭ ﺗﺤﺰﻥ ، ﺍﻋﻠﻢ ﺃﻥ ﻻ ﺷﻴﺊ ﻳﺒ …	neut
TRAIN_338	صباح الورد والفل والياسمين ️ جمعة مباركة للجميع ; ) انشاء الله ☺️	pos
TRAIN_1322	لجل حبه كلشي يهون . . أنسى الناس وأنسى الكون 💙 .	pos
TRAIN_999	هالشتا بخليك تشتاق اكتر وتحن اكتر	neg
TRAIN_926	USER من تاريخ تبلغه بتنفيذ الحكم 👍 👍	neut
TRAIN_709	بجم هالجاكيت ! بميتين دينآر ؟ انزين في اسود ! اييه في ! ! انزين ازرق ! ايه في ! ! انزين شفاف ؟ لا مافي ! ! حسآفه كنت ابي شفاف ! ! البنت . .	neg
TRAIN_624	لما يغرد ( عبداللطيف الخلف ) فطريا أبتسم احساسه جميل قد مايشرح الصدر ! !	pos
TRAIN_627	منذ أن سمعت أول احبك بصوتك علمت اني سأمرض بك أمدا طويلا 💛	pos
TRAIN_760	حاول قد ماتقدر ماتسوي اي شيء عشان خاطر احد ابدا،لعنه لخواطرهم .	pos
TRAIN_494	ماشاء الله للتو أعلنت أخت إسلامها ونطقت الشهادة في المحاضرة : ' )	pos
TRAIN_320	لا حول ولا قوة الا بالله العلي العظيم	neut
TRAIN_1493	#ZDRSEDK4 علي الهمش ابشر بالسياارة يلاا ي جيش الهمش والوهممي خلوناا نفجرها ونفوز همشنا بسيارة وربي يستاهل اكثر♡♡ USER …	pos
TRAIN_884	أجمل الاعترافات تلك التي لا نبدأ بها نحن . . بل يبدأ بها من نحبهم ، ويخبروننا كم يحوبننا ويشتاقون لنا .	pos
TRAIN_156	لا نعلم بعد رحمة الله ما الذي سيدخلنا الجنة ، اهي ركعة ، او صدقة ، او سقيا ماء ، او حاجة مسلم قضيناها ، او دعوة ، او ذكر فأعمل ولاتستصغر 💐	pos
TRAIN_3	وكان النبي صلي الله عليه وسلم يقول عنها : أنى رزقت حبها 3 : )	neut
TRAIN_73	وعيوني لقربك مشتاقه نتلاقي ونقول ونعيد	pos
TRAIN_1297	اين الثرثار #عبدالله_النفيسي عن رئيس النواب العراقي الاخونجي سليم الجبوري الذي يشرعن للمجوس ذبح #الفلوجه ؟ ولابس مهمتك مه …	neg
TRAIN_239	USER بإذن الله سوف تجرونا اذيال الهزيمة . يقرون المعوذات والأذكار ويدخلون بتوفيق الله . تخبر انت تطري هاليومين السحر والشعوذة .	neg
TRAIN_593	USER هل يتقارن الموسم الثالث بالثاني ؟ للحين ما شفت الا حلقتين من الثالث فقط	neut
TRAIN_497	إن سحر الانثى ليس مصدره ما فيها من صفات ، بل ما فى الرجل من ضعف	neut
TRAIN_745	لا ضاقت بوجيه البشر عند ربك ما تضيق . .	pos
TRAIN_87	خذني بين أحضانگ أود التبلد فيهما قبلني على جبيني وقل : أنا هنا ، أنا معگ ، أنا لگ	pos
TRAIN_367	USER هه نتبطح . . بس قوية قوية نتبطح إذا قرأتها بفتح الباء و بكسر التاء	pos
TRAIN_140	جميل هو القلب البسيط الذي ترضيه ابتسامه عابره من اي شخص !	pos
TRAIN_699	اي والله أغليه و نفسي فيه مفتونه 💕 .	pos
TRAIN_1398	USER اكيد الزواج التقليدي والاقل خساره	pos
TRAIN_65	ربنا لا تؤاخذنا إن نسينا او اخطئنا 3	pos
TRAIN_1355	USER ياخي ارججع السنااب عيب عليك	neg
TRAIN_1379	لقد مات الذي بيننا منذ زمن بعيد ، وسيآتي يوم استيقظ فيه ولآابحث عنك أو عن شيء يشبهك . . ! !	neg
TRAIN_872	USER أكيد . . بعد ما عرفت معنى المصطلح 👍 😁	pos
TRAIN_649	ألم يأن الأوان لتحطيم تلك الأوثان القزمة الموجودة في عقولنا ؟ !	neg
TRAIN_377	لا نفزع الا اذا مسنا الضر بشكل مباشر لكننا نتجاهل الأسباب غير المباشرة #jo #الاردن	neg
TRAIN_1384	وقت الشدة فقط . . تعرف من هم احبابك . . ومن هم حثالة اختيارك .	neg
TRAIN_833	#عمان_تعود_للخليج أرفض هذا الهشتاق . فعمان لم تغادره يوما كي تعود إليه . عمان نبع الأصالة وإن لم يأتك منها خير فلن ترى منها …	neg
TRAIN_1312	كررو كثيرا ب قلب صادق ؛ ياحي ياقيوم ب رحمتك استغيث ، أصلح لي شأني كله ، ولا تكلني إلى نفسي طرفة عين♡	pos
TRAIN_553	٢ - فكيف نتعلم الصبر والحكمة والرحمة والتسامح في التعامل اذا كان كل الناس من حولنا رائعين	neut
TRAIN_1020	سيرزق الل بفضله من لا حيلة له ، حتى ليتحير بذلك أهل الحيل 3 . . #فقه_التوكل	pos
TRAIN_1058	العمر مره وبس مابي من دونك يمر 💙 💭 .	pos
TRAIN_804	الديك الفرنسي يعطل الساعة السويسرية ويتأهل للدور الثاني والساعة الآن في وضع الصيانة قبل مباراة الفرصة الأخيرة #حمى_كأس العالم #حمى_المونديال	neut
TRAIN_171	ابطال تقاتل في سوح الوغى وابطال اخرى تقاتل بالقلم وبكل الوسائل المتاحه غردوا دعمآ لحشدنا المقدس ولقواتنا البطله #صولات_الحش…	pos
TRAIN_968	الجميل في هذا الوقت قدرتنا العجيبة على الاستغناء عن أي أحد أي شيء أي العادات وأي روتين كان	pos
TRAIN_1150	النصر قريب وسيتم دعس عملاء ايران #هنا_صعده	pos
TRAIN_121	لو مكنش في ثورات عربيه كان زمان الرصاص صدي داخل مخازن الجيوش : - (	neg
TRAIN_824	عبدالله العجمي أقوى وأفضل شيخ روحاني البغدادي الجلب الحبيب ورد المطلقه وزواج العوانس وطاعه وتههيج 00962785856164	neut
TRAIN_21	ماشي وفي حالي محلتيش غير دماغي : - D	neut
TRAIN_263	#الشيحة_شركة_الكهرباء مقولون يعملون في الشركه ويأخذون نصف ارباح الشركه وهم في الحقيقه موظفون للشركه . عقد بالباطن يحق لك يا ريس .	neg
TRAIN_1251	لا يستطيع الإنسان نسيان شخص كان يحبه من أعماق قلبه مهما تقدم في العمر ! ”	neut
TRAIN_468	#الهلال_النصر سهلااوي المتعاقد مع شباك الهلال رقم قياسي جديد في شباكهم 💛 💙	pos
TRAIN_847	حين تشتاق إلى أحدهم ، ترغمك كل الأشياء على / الكتابة	neg
TRAIN_724	يستاهلون اخوانا واحبتنا بالامارات والله ان فرحتي من فرحتهم يستاهلون عيال زايد 💐 🎊 🎉 🎉 🎈 🎊 🎉 🎉 🎈 🎊 🎊 🎉 🎊 🎈 🎊 🎊 🎈 🎉 🎋 🎊 🎈 🎊 🎈 🎉 🎊 🎊 🎈 🎈 🎊 🎉 🎉 #الامارات_vs_الكويت	pos
TRAIN_568	إذا كانت الأمور تجري وفقا ل رغبتك فأنت محظوظ ولكن إذا لم تكن كذلك . . فأنت أكثر حظا . . ! لإنها تجري وفقا ل رغبة الله !	pos
TRAIN_0	اسقط والماده تبقي مادتين واتنين في اتنين بتنين D : سقط كل العايشين . . دي السنه الحلوه بتتاخد في سنتين : ) : )	pos
TRAIN_250	عيش كما أنت تكلم كما أنت فكر كما أنت . . الكثير من الجمال بداخلك	pos
TRAIN_371	USER سيم سيم كله بياخذ وقت 3 ايام	neut
TRAIN_189	اذا مسكت تلفون امك بس مسكه وبعد سنتين خرب راح يكون السبب مسكتك طبعا ☺	neg
TRAIN_256	#ضرب_لاعبي_القارة_بالقصيم ولا زال بعض الجهلة من الشيعة يخاطبون السنة الدواعش بقولهم ' اخواننا السنة العقلاء ' كل السنة الدوا …	neg
TRAIN_647	USER انشالله قريب بس توصل المعلومات الكافية	pos
TRAIN_826	العمل التطوعي أغلبه يكون بين اﻹنسان وربه د.خلفان العيسري	pos
TRAIN_1376	رساله الي قناة اليمن وخاصه الي الحزين محمد الاحمدي نحنا مجهولين في المملكه 3مليون مجهول بنروح ننيك عاركم للمجهولين الحكومه السعوديه حفطه ربي	neg
TRAIN_298	أصبحنا على فطرة الإسلام وعلى كلمة الإخلاص وعلى دين نبينا محمد صلى الله عليه و سلم وعلى ملة أبينا إبراهيم حنيفا مسلما وما كان من المشركين	pos
TRAIN_486	لا تغضب اذا انفجر البالون في وجهك فأنت من نفخه وأعطاه أكبر من حجمه !	neg
TRAIN_1337	USER هؤلاء أعداء الله والإنسانيه . . عليهم لعنه الله	neg
TRAIN_621	USER وينك يالطيب الغالي قاطع ملح ماتبين 😞	neg
TRAIN_1029	رغم الحرب والدمار ، ورغم الألم والحصار ، سنصلي غدا صلاة العيد ، ونحيي سنة نبينا صلى الله عليه وسلم ما أجمله من عنوان : #عيد_شهيد #غزة_تقاوم	neut
TRAIN_183	#الشيحة_شركة_الكهرباء في الشركه السعوديه للكهرباء ( شد لي واقطع لك ) . محسوبيات مجاملات واكبر ظلم وجود المقاول في الشركه .	neg
TRAIN_1028	الحمد لله حينما تفرج عنا ما يسكن صدورنا من ضيق ❤ . .	pos
TRAIN_474	يعني تطردونا من ارضنا ولا مسمى الخليج اذا من الارض انا معكم ابيهم يطردوني لتركيا يصير ؟ ! #اطردو_السعودين_من_الخليج	neg
TRAIN_510	USER انا منطرب على بنت النور 🎧 🎧	pos
TRAIN_633	أحد تشوفه بين مده و مده . . ساكن في وسط القلب و في مقلة العين تشتاق له تغليه و ايضا توده . . كنك تعرفه لك معه خوة سنين أحمد بن فنيس	pos
TRAIN_707	من يقول قلوبنا ، ، م هي زجاج ؟ الف مره تنكسر ، ، لا غاب ؛ أحد !	neg
TRAIN_639	رسمي بيصير طعن بنتائج الدائرة الأولى يقولون وايد صاير لخبطة بجمع الاصوات والفرز	pos
TRAIN_424	لازم من اليوم #تلعن شرف كل بني آدم !	neg
TRAIN_765	يقال أن دايف هو الاسم الدلع لدافيد #معلومة_مفيدة	pos
TRAIN_1157	ما فوق قدرك يابعد عمري احد ومابعد حبك ياضيا عيني حبيب ،	pos
TRAIN_1263	#ماذا_تعلمت_من_جامعة_الإمارات الي عنده طابعة في غرفته . . يستوي سبيل . . تقارير الفريج تنطبع عنده . . لوجه الله	neg
TRAIN_762	لك هاجس الذكرى سرق عني النوم ما ودعه فكري ولا عنه ساري يسكن خيالي عشق ما يرتحل دوم موقد براد الروح من شوق ناري	pos
TRAIN_561	فيني حب تملك بشع بشع جدا .	neg
TRAIN_1162	ليت كل الزعل والألم يخرج مني ! لأنو بياكلني ويعتصرني من جواا 💔	neg
TRAIN_19	عندي صحيح حاجات كتير لكن ناقصني حاجات أكتر ناقصني إني أقدر أطير و أنا عارف أني في يوم هقدر	pos
TRAIN_1206	استغفرالله حتى يغفر الذنب حتى تسعدالنفس حتى تطيب لنا الحياة و تكتب لنا الجنه .	pos
TRAIN_684	في وباء بالناس ان تبي تحصل حسنات على افاك يبه في الف طريقه وطريقه تاخذ حسنات غير النصيحه اذا ما طلبتها منك	neg
TRAIN_445	أي عقيدة عسكرية أو دينية أو ايديولوجية تدخل السياسة تفسدها ، فتجعلها على مقاس جزء من الشعب وتهمش الأجزاء الأخرى . ما أحوجنا للأحز …	neg
TRAIN_258	ابو سلو مافيه شي الحمد لله ، وحسابه متهكر ف انتبهوا تاخذون اي كلام ينكتب لين يرجع له ❤️	neut
TRAIN_823	تويتر بيصير عباره عن اسئلة الاسك 😂 🚶	pos
TRAIN_816	أقل ما يقال ( مصخرة ) #عمان_الهند	neg
TRAIN_869	صدق او لا تصدق ليست انتفاضة فلسطين بل #إرادة_شعب الإيمان والحكمة مهد الحضارات ضد المعتدين عليهم اليمن ينتفض 👇 👇 http …	pos
TRAIN_401	عندمآ يموت كل شيئ ، ، يصبح الرمآد لغة الفحم ، ، حتى ألأروآح تتفحم !	neg
TRAIN_630	أنت الصباح و شوفة عيونك الخير الصبح صبحهم و أنت صباحي 💭 💛 💞 !	pos
TRAIN_1289	القانون الجديد يأتي بهدف تشكيل قوة دفاع وطني إضافية ، بهدف حماية الوطن وحفظ حدوده وحماية مقدراته ومكتسباته . .	pos
TRAIN_546	التقارب النقطي بين الأربعة مراكز الأولئ في الدوري سيمنحه إثارة أكثر للعلم #النصر تغلب علئ منافسيه الثلاثة في الدور الأول ولم ي …	neut
TRAIN_196	حتى لو ماكنت اكلمك او ماكنت قربك ترا بكل وقت افتح محادثتك واخذ نفس عميق واستودعتك ربي 💜 💜	pos
TRAIN_1253	رب أسالك خير ما في هذا اليوم و خير ما بعده و أعوذ بك من شر ما في هذا اليوم و شر ما بعده	neut
TRAIN_1472	إن لم تكن بجانبي جسدا ف أنت روحا عالقة بين ذاكرتي وقلبي . .	pos
TRAIN_438	✿ جربء نصيبككٓ معع جديد المحبين ، وخل القديم يوليء ودمعته فوق خده	pos
TRAIN_1208	لا ترخين يدينك ، أنا ما أشد ✋	pos
TRAIN_662	ولو الحياة في كل يوم تخلق مصاعب جديدة قادر أكون في كل يوم إنسان جديد #انسان_جديد	pos
TRAIN_1204	ماتنوصف كمية الراحه اللي تنزل على قلبي وانا معك .	pos
TRAIN_92	قال ابن القيم : قال تعالى ( إن الله يحب التوابين ويحب المتطهرين ) فالتائب حبيب الله . روضة المحبين ٤٧	neut
TRAIN_308	غزة العزة : تحت النار ويا ضفة هبي : تحت الحصار اصبحت قلوبنا كالحجار وزلزلو قلوب الصهيانة وعروشن تنام عليها انذال من العرب #فلسطين_تقاوم	neg
TRAIN_56	البنات الشمال كتروا اوي يا رجاله !	neut
TRAIN_854	- أخاف عليك مني ، من تقصيري ومزاجي * .	neg
TRAIN_591	USER عسى موب هو اللي ساحب على أمك يا مسفر	neg
TRAIN_1486	تبقى معي في خافقي دوم موجود حتى ولو مالي علىء شوفتگ حيله	neg
TRAIN_391	USER ١٠٠ ٪ وبتضلك تقرئها كتيير و بأستمرار واحتمال كبير انك تنسى اسمك وما تنساها والاهم من هيك انك تكون تستناها على ناار 😉	pos
TRAIN_819	الأمس عبره ، واليوم خبره ، و غدا تصحيح خطوه	neut
TRAIN_422	الله فاتحها بوجهك بسيارة شايف حالك وك الله يرحم تاريخك كنت مرقع سروالك	neg
TRAIN_640	لو الانسان لم اكن ذاك الماضي السئ لما صرت الجيد الانسان الذي الآن	pos
TRAIN_1014	تعلمت أن كل نفس ذائقة الموت ، إلا أن الحياة لا تتذوقها إلا بعض الأنفس * جلال الدين الرومي	neut
TRAIN_917	اتقوا الله بشعب انهكه الحصار و دمرته الحروب #ضرائب_غزة_سرقة	neg
TRAIN_336	الناس الي مدايقين من الأبديت الجديد للواتس أب وخايفين الناس تعرف انكم قرأتوا وما رديتوا ما دايما بأذن وبتسمعوه وبتطنشو …	neg
TRAIN_791	USER الزواج بأكثر من زوجه لها عدة اسباب	neut
TRAIN_1326	الحياة أحيانا تحتاج إلى تجاهل لبعض الأمور ، كتجاهل اشخاص ، وتجاهل افعال ، وتجاهل اقوال ، عود نفسك على التجاهل الذكي ، فليس كل امر ي …	pos
TRAIN_1421	USER شوف علا صورة كافره فاجره قال خادم الحرمين خادم امريكا واسرائيل	neg
TRAIN_215	الدوري الايطالي شبه ميت اوربيا صدارة يوفنتية من الجولات الاولى وحتى الاخيرة حتى عندما تصدر روما الجميع كان يعلم ان اليوف سيتصدر .	neg
TRAIN_612	فالله خير حافظا و هو أرحم الراحمين ❤ 🌸	pos
TRAIN_809	بعض الناس مثل الكتاب : تجد فيهم الحكمة والخير الكثير وبعضهم لا تجد فيه إلا جمال صورة الغلاف .	neg
TRAIN_1371	الإصلاح / الإخوان همهم السلطة و الحكم في اليمن ، وتخاذلهم في تحرير تعز سمة لتيار إنتهازي تعود علي المؤامرات ، موقفهم الآن ف …	neg
TRAIN_138	#هحبك_لما أرخم عليك بغباء ومش تزعل وتستحملنى 🙌 🙌	pos
TRAIN_1423	اشتقت لك ، سمعا وقربا وشعورا .	pos
TRAIN_1109	الموت ليس أعظم مصيبة في الحياة . . ! أعظم مصيبه هي [ أن يموت الخوف من الله ] و نحن على قيد الحياة . . !	neg
TRAIN_1232	لا تكسر قلوب الآخرين ، فيجبرها الله ويكسر قلبگ	neut
TRAIN_661	USER عظم الله اجرك وعسى الله يرحمها ويغفر لها ان شاء الله	neg
TRAIN_695	USER سلام عليكم دكتور ، باجر الشوارع راح تتصكر لان في مؤتمر ، ف شلون على باجر الامتحان ؟	neut
TRAIN_795	من يوم اختفت الجوائز من على حطب الايسكريم تغيرت الدنيا . . 😔 💔	neg
TRAIN_873	USER واللي نام معهم بالغلط 😂 🐓	neg
TRAIN_1368	USER مبروك الف مبروك تتربا بعز والديها طبعا احلى شيء الاسم 😃 😃	pos
TRAIN_1412	عذرته وسامحته على كل ماسواه ومديت له كف المفارق . . وودعته أعزه لكن خاطري جاه ما كفاه يكفيني إني لاجرحته ولا أوجع …	neg
TRAIN_1260	ربي إجعل لكل من يمر بضيق فرجا ، و لكل مهموم راحه ، و لكل حزين سعادة و لكل داعي إجابه ولكل مريض شفاء ولكل ميت رحمة ومغفرة	pos
TRAIN_515	لا يقدرعلى الغياب إلا من لديه بديل ♡	neg
TRAIN_248	USER شكرا لله الله يحفظكم ويديم الاخوه	pos
TRAIN_512	أنا الوحيدة اللي ما اعصب اذا احد رد علي متأخر 😕	neut
TRAIN_1463	USER توصل بالسلامة الله يسعدك دنيا واخره والله يشفي امك ويشفي مرضنا ومرضى المسلمين	neut
TRAIN_365	USER انا الي ابو فتره مش سامع 🙉 🙉	pos
TRAIN_1408	عاجل صنعاء الحوثيين والمخلوغ يرفضون دخول لجنة التحقيق الدولية بشأن انفجار مجزره_القاعة _ الكبرى الذي راح ضحيته المئات بالعاصم …	neut
TRAIN_33	كن لطيفآ : - ) محدش ناقصك !	pos
TRAIN_296	USER الواضح لا يوضح كم من الأطفال والنساء في اليمن قتلوا هل يمتلك التحالف العربي تقنيات الروس في الاستهداف كونوا واقعيين	neg
TRAIN_144	لما ببقى عامله مش فارق معايا اعرف انه بيبقى فارق معايا اوى والله	neut
TRAIN_717	اذا كلمت احد وانا متوتره اقعد اكلج واقول كلام مو مفهوم 😳	neg
TRAIN_271	إن طالت الدنيا وججيناك زوار احفظ عهود الود ي كامل الزين وان حالت الأيام دونك والأقدار من عادة الدنيا فراق المححبين	pos
TRAIN_259	فيني من أشيائك كثير بس أنت ماعدت فيني 🙄	neg
TRAIN_563	في الصباح . . تبتسم طيور قلبي لكل عابر : وتخفق لك وحدك 💜 🎶	pos
TRAIN_281	قال تعالى وأما بنعمة ربك فحدث أي نعمة أعظم وأشرف واجل وأكرم #الحشد_الشعبي _ فخرنا https : / …	pos
TRAIN_508	ناس تجلس بالقلب وناس تجلس على القلب ' )	neg
TRAIN_1089	وحشتني أمريكا ❤ انشاء الله ارجع تاني واول خاجة اعماها . . ازور شلالات نياجرا 💔 #بوح #اشتياق	pos
TRAIN_778	USER العيب فيك وفي مجلسك الاحمق هذا ! !	neg
TRAIN_53	اذا كان من حضروا الحوار اليوم من اهلك وعشيرتك فقط لحفظ ماء وجهك للرجوع فى القرارات نعديهالك بس اخلص بقه يا نوفل	neut
TRAIN_285	في هالوقت ليتك معي تقتل تفاصيل الوله	neg
TRAIN_426	غير أن الفتى يلاقي المنايا . . كالحات ولا يلاقي الهوانا #المتنبي	neut
TRAIN_458	لله در صاحب إن دعا لنفسه ذكر صاحبه 💕	pos
TRAIN_774	🌂 لو يفيد البوح ! م كنا سكتنا بس عقول اليوم م تفهم علينا لاحكينا الصدق قالوا م صدقنا وكذبوا بالصدق وحطوا العيب فينا ' !	neg
TRAIN_262	كل المظاهرات المطالبة بالاصلاحات هواء في شبك . . اكثر من عقد والاوضاع تزداد سوء رغم الصراخ ، الحل في انقلاع الاحزاب الحالية وح …	neg
TRAIN_1399	بكره اذا هلت عيونك من الشوق ، خل الغياب اللي بغيته يسرك !	pos
